,Power,DateTime
7559,-16.0,2019-01-02 03:00:00
7560,-16.0,2019-01-02 03:00:00
7562,-16.0,2019-01-02 03:15:00
7561,-16.0,2019-01-02 03:15:00
7564,-16.0,2019-01-02 03:30:00
7563,-16.0,2019-01-02 03:30:00
7565,-16.0,2019-01-02 03:45:00
7566,-16.0,2019-01-02 03:45:00
7567,-16.0,2019-01-02 04:00:00
7568,-16.0,2019-01-02 04:00:00
7569,-16.0,2019-01-02 04:15:00
7570,-16.0,2019-01-02 04:15:00
7571,-16.0,2019-01-02 04:30:00
7572,-16.0,2019-01-02 04:30:00
7573,-16.0,2019-01-02 04:45:00
7574,-16.0,2019-01-02 04:45:00
7575,-16.0,2019-01-02 05:00:00
7576,-16.0,2019-01-02 05:00:00
7578,-16.0,2019-01-02 05:15:00
7577,-16.0,2019-01-02 05:15:00
7579,-16.0,2019-01-02 05:30:00
7580,-16.0,2019-01-02 05:30:00
7581,-16.0,2019-01-02 05:45:00
7582,-16.0,2019-01-02 05:45:00
7583,-16.0,2019-01-02 06:00:00
7584,-16.0,2019-01-02 06:00:00
7585,-16.0,2019-01-02 06:15:00
7586,-16.0,2019-01-02 06:15:00
7587,-15.0,2019-01-02 06:30:00
7588,-15.0,2019-01-02 06:30:00
7589,-16.0,2019-01-02 06:45:00
7590,-16.0,2019-01-02 06:45:00
7592,-22.0,2019-01-02 07:00:00
7591,-22.0,2019-01-02 07:00:00
7593,7.0,2019-01-02 07:15:00
7594,7.0,2019-01-02 07:15:00
7595,87.0,2019-01-02 07:30:00
7596,87.0,2019-01-02 07:30:00
7597,441.0,2019-01-02 07:45:00
7598,441.0,2019-01-02 07:45:00
7599,893.0,2019-01-02 08:00:00
7600,893.0,2019-01-02 08:00:00
7601,1409.0,2019-01-02 08:15:00
7602,1409.0,2019-01-02 08:15:00
7603,2116.0,2019-01-02 08:30:00
7604,2116.0,2019-01-02 08:30:00
7606,2982.0,2019-01-02 08:45:00
7605,2982.0,2019-01-02 08:45:00
7607,3728.0,2019-01-02 09:00:00
7608,3728.0,2019-01-02 09:00:00
7609,4243.0,2019-01-02 09:15:00
7610,4243.0,2019-01-02 09:15:00
7611,4678.0,2019-01-02 09:30:00
7612,4678.0,2019-01-02 09:30:00
7613,5051.0,2019-01-02 09:45:00
7614,5051.0,2019-01-02 09:45:00
7615,5401.0,2019-01-02 10:00:00
7616,5401.0,2019-01-02 10:00:00
7617,5993.0,2019-01-02 10:30:00
7618,5993.0,2019-01-02 10:30:00
7620,6216.0,2019-01-02 10:45:00
7619,6216.0,2019-01-02 10:45:00
7621,6422.0,2019-01-02 11:00:00
7622,6422.0,2019-01-02 11:00:00
7623,6550.0,2019-01-02 11:15:00
7624,6550.0,2019-01-02 11:15:00
7625,6713.0,2019-01-02 11:30:00
7626,6713.0,2019-01-02 11:30:00
7627,6855.0,2019-01-02 11:45:00
7628,6855.0,2019-01-02 11:45:00
7629,6937.0,2019-01-02 12:00:00
7630,6937.0,2019-01-02 12:00:00
7631,6983.0,2019-01-02 12:15:00
7632,6983.0,2019-01-02 12:15:00
7634,7014.0,2019-01-02 12:30:00
7633,7014.0,2019-01-02 12:30:00
7635,7085.0,2019-01-02 12:45:00
7636,7085.0,2019-01-02 12:45:00
7637,6954.0,2019-01-02 13:00:00
7638,6954.0,2019-01-02 13:00:00
7639,6833.0,2019-01-02 13:15:00
7640,6833.0,2019-01-02 13:15:00
7641,6684.0,2019-01-02 13:30:00
7642,6684.0,2019-01-02 13:30:00
7643,6573.0,2019-01-02 13:45:00
7644,6573.0,2019-01-02 13:45:00
7645,6432.0,2019-01-02 14:00:00
7646,6432.0,2019-01-02 14:00:00
7647,6195.0,2019-01-02 14:15:00
7648,6195.0,2019-01-02 14:15:00
7650,5984.0,2019-01-02 14:30:00
7649,5984.0,2019-01-02 14:30:00
7651,5718.0,2019-01-02 14:45:00
7652,5718.0,2019-01-02 14:45:00
7653,5426.0,2019-01-02 15:00:00
7654,5426.0,2019-01-02 15:00:00
7655,5064.0,2019-01-02 15:15:00
7656,5064.0,2019-01-02 15:15:00
7657,4651.0,2019-01-02 15:30:00
7658,4651.0,2019-01-02 15:30:00
7659,4197.0,2019-01-02 15:45:00
7660,4197.0,2019-01-02 15:45:00
7661,3684.0,2019-01-02 16:00:00
7662,3684.0,2019-01-02 16:00:00
7664,3061.0,2019-01-02 16:15:00
7663,3061.0,2019-01-02 16:15:00
7665,2326.0,2019-01-02 16:30:00
7666,2326.0,2019-01-02 16:30:00
7667,1626.0,2019-01-02 16:45:00
7668,1626.0,2019-01-02 16:45:00
7669,1024.0,2019-01-02 17:00:00
7670,1024.0,2019-01-02 17:00:00
7671,554.0,2019-01-02 17:15:00
7672,554.0,2019-01-02 17:15:00
7673,192.0,2019-01-02 17:30:00
7674,192.0,2019-01-02 17:30:00
7675,23.0,2019-01-02 17:45:00
7676,23.0,2019-01-02 17:45:00
7678,-20.0,2019-01-02 18:00:00
7677,-20.0,2019-01-02 18:00:00
7679,-29.0,2019-01-02 18:15:00
7680,-29.0,2019-01-02 18:15:00
7681,-31.0,2019-01-02 18:30:00
7682,-31.0,2019-01-02 18:30:00
7683,-15.0,2019-01-02 18:45:00
7684,-15.0,2019-01-02 18:45:00
7685,-15.0,2019-01-02 19:00:00
7686,-15.0,2019-01-02 19:00:00
7687,-15.0,2019-01-02 19:15:00
7688,-15.0,2019-01-02 19:15:00
7689,-15.0,2019-01-02 19:30:00
7690,-15.0,2019-01-02 19:30:00
7692,-16.0,2019-01-02 19:45:00
7691,-16.0,2019-01-02 19:45:00
7693,-16.0,2019-01-02 20:00:00
7694,-16.0,2019-01-02 20:00:00
7695,-16.0,2019-01-02 20:15:00
7696,-16.0,2019-01-02 20:15:00
7697,-16.0,2019-01-02 20:30:00
7698,-16.0,2019-01-02 20:30:00
7699,-16.0,2019-01-02 20:45:00
7700,-16.0,2019-01-02 20:45:00
7701,-16.0,2019-01-02 21:00:00
7702,-16.0,2019-01-02 21:00:00
7704,-16.0,2019-01-02 21:15:00
7703,-16.0,2019-01-02 21:15:00
7706,-16.0,2019-01-02 21:30:00
7705,-16.0,2019-01-02 21:30:00
7707,-16.0,2019-01-02 21:45:00
7708,-16.0,2019-01-02 21:45:00
7709,-15.0,2019-01-02 22:00:00
7710,-15.0,2019-01-02 22:00:00
7711,-15.0,2019-01-02 22:15:00
7712,-15.0,2019-01-02 22:15:00
7713,-15.0,2019-01-02 22:30:00
7714,-15.0,2019-01-02 22:30:00
7715,-15.0,2019-01-02 22:45:00
7716,-15.0,2019-01-02 22:45:00
7717,-15.0,2019-01-02 23:00:00
7718,-15.0,2019-01-02 23:00:00
7720,-15.0,2019-01-02 23:30:00
7719,-15.0,2019-01-02 23:30:00
7721,-15.0,2019-01-02 23:45:00
7722,-15.0,2019-01-02 23:45:00
7723,-15.0,2019-01-03 00:15:00
7724,-15.0,2019-01-03 00:30:00
7725,-15.0,2019-01-03 00:45:00
7726,-15.0,2019-01-03 01:00:00
7727,-16.0,2019-01-03 01:15:00
7728,-15.0,2019-01-03 01:30:00
7729,-15.0,2019-01-03 01:45:00
7730,-15.0,2019-01-03 02:00:00
7731,-15.0,2019-01-03 02:30:00
7732,-15.0,2019-01-03 02:45:00
7733,-15.0,2019-01-03 03:00:00
7734,-15.0,2019-01-03 03:15:00
7735,-15.0,2019-01-03 03:30:00
7736,-16.0,2019-01-03 03:45:00
7737,-16.0,2019-01-03 04:00:00
7738,-16.0,2019-01-03 04:15:00
7739,-16.0,2019-01-03 04:30:00
7740,-16.0,2019-01-03 04:45:00
7741,-16.0,2019-01-03 05:00:00
7742,-16.0,2019-01-03 05:15:00
7743,-16.0,2019-01-03 05:30:00
7744,-16.0,2019-01-03 05:45:00
7745,-16.0,2019-01-03 06:00:00
7746,-16.0,2019-01-03 06:15:00
7747,-16.0,2019-01-03 06:30:00
7748,-16.0,2019-01-03 06:45:00
7749,-33.0,2019-01-03 07:00:00
7750,13.0,2019-01-03 07:15:00
7751,106.0,2019-01-03 07:30:00
7752,523.0,2019-01-03 07:45:00
7753,997.0,2019-01-03 08:00:00
7754,1511.0,2019-01-03 08:15:00
7755,2244.0,2019-01-03 08:30:00
7756,3169.0,2019-01-03 08:45:00
7757,3915.0,2019-01-03 09:00:00
7758,4450.0,2019-01-03 09:15:00
7759,4871.0,2019-01-03 09:30:00
7760,5282.0,2019-01-03 09:45:00
7761,5611.0,2019-01-03 10:00:00
7762,5914.0,2019-01-03 10:15:00
7763,6132.0,2019-01-03 10:30:00
7764,6417.0,2019-01-03 10:45:00
7765,6576.0,2019-01-03 11:00:00
7766,6796.0,2019-01-03 11:15:00
7767,6842.0,2019-01-03 11:30:00
7768,7152.0,2019-01-03 11:45:00
7769,7172.0,2019-01-03 12:00:00
7770,7169.0,2019-01-03 12:15:00
7771,7123.0,2019-01-03 12:30:00
7772,7158.0,2019-01-03 12:45:00
7773,7066.0,2019-01-03 13:00:00
7774,5835.0,2019-01-03 14:45:00
7775,5589.0,2019-01-03 15:00:00
7776,5230.0,2019-01-03 15:15:00
7777,4811.0,2019-01-03 15:30:00
7778,4304.0,2019-01-03 15:45:00
7779,2484.0,2019-01-03 16:15:00
7780,1391.0,2019-01-03 16:30:00
7781,301.0,2019-01-03 16:45:00
7782,1327.0,2019-01-03 17:00:00
7783,214.0,2019-01-03 17:30:00
7784,26.0,2019-01-03 17:45:00
7785,-25.0,2019-01-03 18:00:00
7786,-24.0,2019-01-03 18:15:00
7787,-25.0,2019-01-03 18:30:00
7788,-16.0,2019-01-03 18:45:00
7789,-16.0,2019-01-03 19:00:00
7790,-15.0,2019-01-03 19:15:00
7791,-15.0,2019-01-03 19:30:00
7792,-16.0,2019-01-03 19:45:00
7793,-15.0,2019-01-03 20:00:00
7794,-15.0,2019-01-03 20:15:00
7795,-15.0,2019-01-03 20:30:00
7796,-16.0,2019-01-03 20:45:00
7797,-15.0,2019-01-03 21:00:00
7798,-15.0,2019-01-03 21:15:00
7799,-15.0,2019-01-03 21:30:00
7800,-15.0,2019-01-03 21:45:00
7801,-16.0,2019-01-03 22:00:00
7802,-15.0,2019-01-03 22:15:00
7803,-16.0,2019-01-03 22:45:00
7804,-16.0,2019-01-03 23:00:00
7805,-16.0,2019-01-03 23:30:00
7806,-16.0,2019-01-03 23:45:00
7807,-16.0,2019-01-04 00:15:00
7808,-16.0,2019-01-04 00:30:00
7809,-17.0,2019-01-04 00:45:00
7810,-17.0,2019-01-04 01:15:00
7811,-17.0,2019-01-04 01:30:00
7812,-17.0,2019-01-04 01:45:00
7813,-17.0,2019-01-04 02:00:00
7814,-17.0,2019-01-04 02:15:00
7815,-16.0,2019-01-04 02:30:00
7816,-16.0,2019-01-04 02:45:00
7817,-16.0,2019-01-04 03:00:00
7818,-16.0,2019-01-04 03:15:00
7819,-16.0,2019-01-04 03:30:00
7820,-16.0,2019-01-04 03:45:00
7821,-16.0,2019-01-04 04:00:00
7822,-16.0,2019-01-04 04:15:00
7823,-16.0,2019-01-04 04:30:00
7824,-16.0,2019-01-04 04:45:00
7825,-16.0,2019-01-04 05:00:00
7826,-16.0,2019-01-04 05:15:00
7827,-16.0,2019-01-04 05:45:00
7828,-16.0,2019-01-04 06:00:00
7829,-17.0,2019-01-04 06:15:00
7830,-16.0,2019-01-04 06:30:00
7831,-16.0,2019-01-04 06:45:00
7832,-37.0,2019-01-04 07:00:00
7833,159.0,2019-01-04 07:30:00
7834,551.0,2019-01-04 07:45:00
7835,1075.0,2019-01-04 08:00:00
7836,1487.0,2019-01-04 08:15:00
7837,2508.0,2019-01-04 08:30:00
7838,3853.0,2019-01-04 08:45:00
7839,3963.0,2019-01-04 09:00:00
7840,2850.0,2019-01-04 09:15:00
7841,3860.0,2019-01-04 09:30:00
7842,3968.0,2019-01-04 09:45:00
7843,5816.0,2019-01-04 10:00:00
7844,5316.0,2019-01-04 10:15:00
7845,4014.0,2019-01-04 10:30:00
7846,3014.0,2019-01-04 10:45:00
7847,5540.0,2019-01-04 11:15:00
7848,5867.0,2019-01-04 11:30:00
7849,5825.0,2019-01-04 11:45:00
7850,4243.0,2019-01-04 12:00:00
7851,3302.0,2019-01-04 12:15:00
7852,7074.0,2019-01-04 12:30:00
7853,6303.0,2019-01-04 12:45:00
7854,7408.0,2019-01-04 13:15:00
7855,5005.0,2019-01-04 13:30:00
7856,6970.0,2019-01-04 13:45:00
7857,4218.0,2019-01-04 14:00:00
7858,3611.0,2019-01-04 14:15:00
7859,4447.0,2019-01-04 14:30:00
7860,4745.0,2019-01-04 14:45:00
7861,4720.0,2019-01-04 15:00:00
7862,4055.0,2019-01-04 15:15:00
7863,4492.0,2019-01-04 15:30:00
7864,2336.0,2019-01-04 15:45:00
7865,4040.0,2019-01-04 16:00:00
7866,919.0,2019-01-04 16:15:00
7867,2112.0,2019-01-04 16:30:00
7868,1790.0,2019-01-04 16:45:00
7869,1557.0,2019-01-04 17:00:00
7870,466.0,2019-01-04 17:15:00
7871,261.0,2019-01-04 17:30:00
7872,97.0,2019-01-04 17:45:00
7873,-37.0,2019-01-04 18:00:00
7874,-16.0,2019-01-04 18:15:00
7875,-16.0,2019-01-04 18:30:00
7876,-17.0,2019-01-04 19:00:00
7877,-15.0,2019-01-04 19:15:00
7878,-15.0,2019-01-04 19:30:00
7879,-15.0,2019-01-04 19:45:00
7880,-15.0,2019-01-04 20:00:00
7881,-16.0,2019-01-04 20:15:00
7882,-15.0,2019-01-04 20:30:00
7883,-16.0,2019-01-04 20:45:00
7884,-16.0,2019-01-04 21:00:00
7885,-15.0,2019-01-04 21:15:00
7886,-15.0,2019-01-04 21:45:00
7887,-16.0,2019-01-04 22:00:00
7888,-15.0,2019-01-04 22:15:00
7889,-15.0,2019-01-04 22:30:00
7890,-15.0,2019-01-04 22:45:00
7891,-15.0,2019-01-04 23:00:00
7892,-15.0,2019-01-04 23:15:00
7893,-15.0,2019-01-04 23:30:00
7894,-15.0,2019-01-04 23:45:00
7895,-15.0,2019-01-09 00:15:00
7896,-15.0,2019-01-09 00:30:00
7897,-16.0,2019-01-09 01:00:00
7898,-16.0,2019-01-09 01:15:00
7899,-15.0,2019-01-09 01:30:00
7900,-15.0,2019-01-09 01:45:00
7901,-15.0,2019-01-09 02:00:00
7902,-15.0,2019-01-09 02:15:00
7903,-16.0,2019-01-09 02:30:00
7904,-16.0,2019-01-09 02:45:00
7905,-15.0,2019-01-09 03:00:00
7906,-15.0,2019-01-09 03:15:00
7907,-15.0,2019-01-09 03:30:00
7908,-16.0,2019-01-09 03:45:00
7909,-16.0,2019-01-09 04:00:00
7910,-16.0,2019-01-09 04:15:00
7911,-15.0,2019-01-09 04:30:00
7912,-16.0,2019-01-09 04:45:00
7913,-15.0,2019-01-09 05:00:00
7914,-16.0,2019-01-09 05:15:00
7915,-15.0,2019-01-09 05:30:00
7916,-15.0,2019-01-09 06:00:00
7917,-15.0,2019-01-09 06:30:00
7918,-15.0,2019-01-09 07:00:00
7919,-5.0,2019-01-09 07:15:00
7920,95.0,2019-01-09 07:30:00
7921,1130.0,2019-01-09 08:15:00
7922,1677.0,2019-01-09 08:30:00
7923,2362.0,2019-01-09 08:45:00
7924,3018.0,2019-01-09 09:00:00
7925,3556.0,2019-01-09 09:15:00
7926,4005.0,2019-01-09 09:30:00
7927,4470.0,2019-01-09 09:45:00
7928,5306.0,2019-01-09 10:15:00
7929,5724.0,2019-01-09 10:30:00
7930,6075.0,2019-01-09 10:45:00
7931,6360.0,2019-01-09 11:00:00
7932,6520.0,2019-01-09 11:15:00
7933,6866.0,2019-01-09 11:45:00
7934,6923.0,2019-01-09 12:00:00
7935,7072.0,2019-01-09 12:30:00
7936,6883.0,2019-01-09 12:45:00
7937,6868.0,2019-01-09 13:00:00
7938,6840.0,2019-01-09 13:15:00
7939,6636.0,2019-01-09 13:30:00
7940,6581.0,2019-01-09 13:45:00
7941,6276.0,2019-01-09 14:00:00
7942,5808.0,2019-01-09 14:15:00
7943,5924.0,2019-01-09 14:30:00
7944,4576.0,2019-01-09 15:00:00
7945,4962.0,2019-01-09 15:15:00
7946,4671.0,2019-01-09 15:30:00
7947,4228.0,2019-01-09 15:45:00
7948,3533.0,2019-01-09 16:00:00
7949,2517.0,2019-01-09 16:15:00
7950,2032.0,2019-01-09 16:30:00
7951,1507.0,2019-01-09 16:45:00
7952,1098.0,2019-01-09 17:00:00
7953,441.0,2019-01-09 17:15:00
7954,221.0,2019-01-09 17:30:00
7955,-29.0,2019-01-09 18:00:00
7956,-41.0,2019-01-09 18:15:00
7957,-16.0,2019-01-09 18:45:00
7958,-16.0,2019-01-09 19:00:00
7959,-16.0,2019-01-09 19:15:00
7960,-16.0,2019-01-09 19:45:00
7961,-17.0,2019-01-09 20:15:00
7962,-17.0,2019-01-09 20:30:00
7963,-16.0,2019-01-09 21:00:00
7964,-16.0,2019-01-09 21:15:00
7965,-16.0,2019-01-09 21:30:00
7966,-16.0,2019-01-09 22:00:00
7967,-16.0,2019-01-09 22:15:00
7968,-16.0,2019-01-09 22:30:00
7969,-16.0,2019-01-09 22:45:00
7970,-16.0,2019-01-09 23:00:00
7971,-16.0,2019-01-09 23:15:00
7972,-16.0,2019-01-09 23:30:00
7973,-16.0,2019-01-09 23:45:00
7974,-16.0,2019-01-10 00:30:00
7975,-16.0,2019-01-10 00:45:00
7976,-16.0,2019-01-10 01:00:00
7977,-16.0,2019-01-10 01:30:00
7978,-17.0,2019-01-10 01:45:00
7979,-17.0,2019-01-10 02:00:00
7980,-17.0,2019-01-10 02:30:00
7981,-17.0,2019-01-10 02:45:00
7982,-16.0,2019-01-10 03:00:00
7983,-16.0,2019-01-10 03:45:00
7984,-17.0,2019-01-10 04:15:00
7985,-16.0,2019-01-10 04:30:00
7986,-17.0,2019-01-10 05:00:00
7987,-17.0,2019-01-10 05:15:00
7988,-17.0,2019-01-10 05:30:00
7989,-16.0,2019-01-10 05:45:00
7990,-17.0,2019-01-10 06:00:00
7991,-16.0,2019-01-10 06:30:00
7992,-16.0,2019-01-10 06:45:00
7993,11.0,2019-01-10 07:15:00
7994,94.0,2019-01-10 07:30:00
7995,411.0,2019-01-10 07:45:00
7996,997.0,2019-01-10 08:00:00
7997,2167.0,2019-01-10 08:30:00
7998,3172.0,2019-01-10 08:45:00
7999,3965.0,2019-01-10 09:00:00
8000,4337.0,2019-01-10 09:15:00
8001,5073.0,2019-01-10 09:30:00
8002,5521.0,2019-01-10 09:45:00
8003,5912.0,2019-01-10 10:00:00
8004,6229.0,2019-01-10 10:15:00
8005,6511.0,2019-01-10 10:30:00
8006,6687.0,2019-01-10 10:45:00
8007,6970.0,2019-01-10 11:00:00
8008,7226.0,2019-01-10 11:15:00
8009,7251.0,2019-01-10 11:30:00
8010,7393.0,2019-01-10 11:45:00
8011,7494.0,2019-01-10 12:00:00
8012,7246.0,2019-01-10 12:15:00
8013,7432.0,2019-01-10 12:45:00
8014,7178.0,2019-01-10 13:30:00
8015,6665.0,2019-01-10 13:45:00
8016,6768.0,2019-01-10 14:00:00
8017,6557.0,2019-01-10 14:15:00
8018,6329.0,2019-01-10 14:30:00
8019,6156.0,2019-01-10 14:45:00
8020,5626.0,2019-01-10 15:00:00
8021,5220.0,2019-01-10 15:15:00
8022,5031.0,2019-01-10 15:30:00
8023,4527.0,2019-01-10 15:45:00
8024,3941.0,2019-01-10 16:00:00
8025,3187.0,2019-01-10 16:15:00
8026,2815.0,2019-01-10 16:30:00
8027,1290.0,2019-01-10 17:00:00
8028,654.0,2019-01-10 17:15:00
8029,333.0,2019-01-10 17:30:00
8030,70.0,2019-01-10 17:45:00
8031,-35.0,2019-01-10 18:00:00
8032,-16.0,2019-01-10 18:15:00
8033,-16.0,2019-01-10 18:30:00
8034,-16.0,2019-01-10 18:45:00
8035,-16.0,2019-01-10 19:00:00
8036,-16.0,2019-01-10 19:15:00
8037,-15.0,2019-01-10 19:30:00
8038,-15.0,2019-01-10 19:45:00
8039,-15.0,2019-01-10 20:00:00
8040,-15.0,2019-01-10 20:15:00
8041,-16.0,2019-01-10 23:30:00
8042,-16.0,2019-01-10 23:45:00
8043,-16.0,2019-01-11 00:15:00
8044,-16.0,2019-01-11 00:30:00
8045,-17.0,2019-01-11 00:45:00
8046,-16.0,2019-01-11 01:00:00
8047,-16.0,2019-01-11 01:15:00
8048,-16.0,2019-01-11 01:30:00
8049,-16.0,2019-01-11 01:45:00
8050,-16.0,2019-01-11 02:00:00
8051,-17.0,2019-01-11 02:15:00
8052,-17.0,2019-01-11 02:30:00
8053,-17.0,2019-01-11 02:45:00
8054,-16.0,2019-01-11 03:00:00
8055,-16.0,2019-01-11 03:15:00
8056,-16.0,2019-01-11 03:30:00
8057,-16.0,2019-01-11 03:45:00
8058,-16.0,2019-01-11 04:00:00
8059,-16.0,2019-01-11 04:15:00
8060,-16.0,2019-01-11 04:30:00
8061,-17.0,2019-01-11 04:45:00
8062,-16.0,2019-01-11 05:00:00
8063,-16.0,2019-01-11 05:15:00
8064,-16.0,2019-01-11 05:30:00
8065,-16.0,2019-01-11 05:45:00
8066,-16.0,2019-01-11 06:00:00
8067,-16.0,2019-01-11 06:15:00
8068,-16.0,2019-01-11 06:30:00
8069,-16.0,2019-01-11 06:45:00
8070,-16.0,2019-01-11 07:00:00
8071,1.0,2019-01-11 07:15:00
8072,120.0,2019-01-11 07:30:00
8073,415.0,2019-01-11 07:45:00
8074,835.0,2019-01-11 08:00:00
8075,1331.0,2019-01-11 08:15:00
8076,2019.0,2019-01-11 08:30:00
8077,2880.0,2019-01-11 08:45:00
8078,3565.0,2019-01-11 09:00:00
8079,4095.0,2019-01-11 09:15:00
8080,4608.0,2019-01-11 09:30:00
8081,5053.0,2019-01-11 09:45:00
8082,5407.0,2019-01-11 10:00:00
8083,5772.0,2019-01-11 10:15:00
8084,6105.0,2019-01-11 10:30:00
8085,6344.0,2019-01-11 10:45:00
8086,6536.0,2019-01-11 11:00:00
8087,6733.0,2019-01-11 11:15:00
8088,7023.0,2019-01-11 11:45:00
8089,7031.0,2019-01-11 12:00:00
8090,7047.0,2019-01-11 12:15:00
8091,6960.0,2019-01-11 12:30:00
8092,7116.0,2019-01-11 12:45:00
8093,7013.0,2019-01-11 13:00:00
8094,6982.0,2019-01-11 13:15:00
8095,6851.0,2019-01-11 13:30:00
8096,6427.0,2019-01-11 13:45:00
8097,6614.0,2019-01-11 14:00:00
8098,6372.0,2019-01-11 14:15:00
8099,6218.0,2019-01-11 14:30:00
8100,5684.0,2019-01-11 14:45:00
8101,5361.0,2019-01-11 15:00:00
8102,4266.0,2019-01-11 15:15:00
8103,5248.0,2019-01-11 15:30:00
8104,2470.0,2019-01-11 15:45:00
8105,2627.0,2019-01-11 16:00:00
8106,3284.0,2019-01-11 16:15:00
8107,-46.0,2019-01-11 18:15:00
8108,-16.0,2019-01-11 18:30:00
8109,-15.0,2019-01-11 18:45:00
8110,-16.0,2019-01-11 19:00:00
8111,-16.0,2019-01-11 19:15:00
8112,-16.0,2019-01-11 19:30:00
8113,-16.0,2019-01-11 19:45:00
8114,-16.0,2019-01-11 20:00:00
8115,-16.0,2019-01-11 20:15:00
8116,-16.0,2019-01-11 20:30:00
8117,-16.0,2019-01-11 20:45:00
8118,-16.0,2019-01-11 21:00:00
8119,-16.0,2019-01-11 21:15:00
8120,-16.0,2019-01-11 21:30:00
8121,-16.0,2019-01-11 21:45:00
8122,-15.0,2019-01-11 22:15:00
8123,-15.0,2019-01-11 22:30:00
8124,-15.0,2019-01-11 22:45:00
8125,-15.0,2019-01-11 23:00:00
8126,-15.0,2019-01-11 23:15:00
8127,-15.0,2019-01-11 23:30:00
8128,-15.0,2019-01-11 23:45:00
8129,-15.0,2019-01-12 00:15:00
8130,-15.0,2019-01-12 00:30:00
8131,-16.0,2019-01-12 00:45:00
8132,-16.0,2019-01-12 01:00:00
8133,-16.0,2019-01-12 01:15:00
8134,-15.0,2019-01-12 01:30:00
8135,-16.0,2019-01-12 02:00:00
8136,-16.0,2019-01-12 02:15:00
8137,-15.0,2019-01-12 02:30:00
8138,-15.0,2019-01-12 02:45:00
8139,-15.0,2019-01-12 03:00:00
8140,-15.0,2019-01-12 03:15:00
8141,-15.0,2019-01-12 03:30:00
8142,-16.0,2019-01-12 03:45:00
8143,-16.0,2019-01-12 04:45:00
8144,-16.0,2019-01-12 05:00:00
8145,-15.0,2019-01-12 05:15:00
8146,-15.0,2019-01-12 05:30:00
8147,-15.0,2019-01-12 05:45:00
8148,-15.0,2019-01-12 06:00:00
8149,-16.0,2019-01-12 06:15:00
8150,-15.0,2019-01-12 06:30:00
8151,-15.0,2019-01-12 06:45:00
8152,-22.0,2019-01-12 07:00:00
8153,13.0,2019-01-12 07:15:00
8154,125.0,2019-01-12 07:30:00
8155,462.0,2019-01-12 07:45:00
8156,890.0,2019-01-12 08:00:00
8157,924.0,2019-01-12 08:15:00
8158,1475.0,2019-01-12 08:30:00
8159,2367.0,2019-01-12 08:45:00
8160,3133.0,2019-01-12 09:00:00
8161,3450.0,2019-01-12 09:15:00
8162,3418.0,2019-01-12 09:30:00
8163,3378.0,2019-01-12 09:45:00
8164,5218.0,2019-01-12 10:00:00
8165,5015.0,2019-01-12 10:15:00
8166,5814.0,2019-01-12 10:30:00
8167,5704.0,2019-01-12 10:45:00
8168,6438.0,2019-01-12 11:00:00
8169,5798.0,2019-01-12 11:15:00
8170,6569.0,2019-01-12 11:30:00
8171,6697.0,2019-01-12 11:45:00
8172,6788.0,2019-01-12 12:00:00
8173,6813.0,2019-01-12 12:15:00
8174,6797.0,2019-01-12 12:30:00
8175,6760.0,2019-01-12 12:45:00
8176,6630.0,2019-01-12 13:00:00
8177,6601.0,2019-01-12 13:15:00
8178,6420.0,2019-01-12 13:30:00
8179,6192.0,2019-01-12 13:45:00
8180,6081.0,2019-01-12 14:00:00
8181,5774.0,2019-01-12 14:15:00
8182,5570.0,2019-01-12 14:30:00
8183,5244.0,2019-01-12 14:45:00
8184,4882.0,2019-01-12 15:00:00
8185,4518.0,2019-01-12 15:15:00
8186,4153.0,2019-01-12 15:30:00
8187,2726.0,2019-01-12 16:15:00
8188,947.0,2019-01-12 17:00:00
8189,-43.0,2019-01-12 18:30:00
8190,-16.0,2019-01-12 19:00:00
8191,-17.0,2019-01-12 20:30:00
8192,-17.0,2019-01-12 21:45:00
8193,-16.0,2019-01-12 22:15:00
8194,-16.0,2019-01-12 22:30:00
8195,-16.0,2019-01-12 22:45:00
8196,-16.0,2019-01-12 23:00:00
8197,-16.0,2019-01-12 23:15:00
8198,-16.0,2019-01-12 23:30:00
8199,-16.0,2019-01-12 23:45:00
8200,-16.0,2019-01-16 02:45:00
8201,-16.0,2019-01-16 03:30:00
8202,-17.0,2019-01-16 04:00:00
8203,-16.0,2019-01-16 06:45:00
8204,563.0,2019-01-16 07:45:00
8205,1107.0,2019-01-16 08:00:00
8206,3484.0,2019-01-16 08:45:00
8207,4573.0,2019-01-16 09:15:00
8208,6139.0,2019-01-16 10:15:00
8209,6825.0,2019-01-16 11:00:00
8210,7023.0,2019-01-16 11:15:00
8211,7350.0,2019-01-16 12:15:00
8212,7357.0,2019-01-16 12:30:00
8213,7342.0,2019-01-16 12:45:00
8214,7315.0,2019-01-16 13:00:00
8215,7244.0,2019-01-16 13:15:00
8216,6967.0,2019-01-16 13:30:00
8217,7232.0,2019-01-16 13:45:00
8218,6750.0,2019-01-16 14:00:00
8219,6607.0,2019-01-16 14:15:00
8220,6437.0,2019-01-16 14:30:00
8221,6112.0,2019-01-16 14:45:00
8222,5838.0,2019-01-16 15:00:00
8223,5515.0,2019-01-16 15:15:00
8224,5164.0,2019-01-16 15:30:00
8225,4772.0,2019-01-16 15:45:00
8226,4315.0,2019-01-16 16:00:00
